 # Regn popcount reference requested realised popurban requested realised land(km2) urban(km2) lowest_urban_pop_density(cap/km2)
      4003          67.          67.          67.           1.           1.      23396.0          0.1          5.3
      4005         154.         154.         154.           2.           2.      15401.8          0.3         26.0
      4001          74.          74.          74.           1.           1.       7562.6          0.1         20.9
      4002          73.          73.          73.           1.           1.      19323.8          0.1          6.5
      4006          66.          66.          66.           1.           1.      53859.4          0.1          3.7
      4007          91.          91.          91.           1.           1.      18670.8          0.2          9.5
      4008         254.         254.         254.           3.           3.      31992.2          0.5         28.5
      4009          68.          68.          68.           1.           1.      34084.1          0.1          3.4
      4010          67.          67.          67.           1.           1.      56999.8          0.1          3.6
      4011         144.         144.         144.           1.           1.      41132.8          0.3          7.0
      4012          91.          91.          91.           1.           1.       9752.8          0.2         23.2
      4013         272.         272.         272.           3.           3.       4519.8          0.5        142.7
      4014         156.         156.         156.           2.           2.      42995.7          0.3         15.2
      4015          73.          73.          73.           1.           1.       5539.5          0.1         40.6
      4017          69.          69.          69.           1.           1.       9819.8          0.1         14.4
      4016          85.          85.          85.           1.           1.       6938.3          0.2         22.3
      4018          47.          47.          47.           0.           0.       6610.0          0.1         15.2
      4019          65.          65.          65.           1.           1.       4412.5          0.1         31.3
      4020         172.         172.         172.           2.           2.       7876.0          0.3         49.5
      4021          26.          26.          26.           0.           0.      47545.6          0.1          1.1
      4022         111.         111.         111.           1.           1.      32829.0          0.2         10.7
      4024         154.         154.         154.           2.           2.       9449.3          0.3         22.9
      4025         121.         121.         121.           1.           1.       7953.6          0.2         22.1
      4023         187.         187.         187.           2.           2.       5771.0          0.4         66.0
      4026          44.          44.          44.           0.           0.      16206.7          0.1          7.8
      4027          66.          66.          66.           1.           1.      23612.3          0.1          5.2
      4028         104.         104.         104.           1.           1.      15410.4          0.2         27.0
      4029          87.          87.          87.           1.           1.       7448.1          0.2         16.7
      4030          75.          75.          75.           1.           1.      19060.4          0.1         11.3
    400001          30.          30.          30.           3.           3.      11695.8          0.9         49.2
    400005          17.          17.          17.           2.           2.       2608.9          0.5         23.4
    400006           3.           3.           3.           0.           0.       3082.6          0.1          3.1
    400008           1.           2.           2.           0.           0.       3892.9          0.1          3.6
    400007           1.           3.           3.           0.           0.       2684.0          0.1          4.1
    400004           5.           5.           5.           0.           0.       1018.7          0.2         15.9
    400002           1.           1.           1.           0.           0.       1917.9          0.0          1.3
    400003          11.          11.          11.           1.           1.        945.8          0.3         36.0
      8001          18.          18.          18.           0.           0.        781.6          0.1         33.8
      8002           6.           6.           6.           0.           0.        579.4          0.0         11.0
      8004           4.           4.           4.           0.           0.        394.9          0.0         17.3
      8006           5.           5.           5.           0.           0.        587.0          0.0          9.8
      8003          12.          12.          12.           0.           0.       2047.0          0.0          8.1
      8005          22.          22.          22.           0.           0.        331.2          0.1        136.7
